method_name,sample_id,row_index,regime_id,split,option_type,S_over_K,tau_fraction,target_delta,predicted_delta,absolute_error,delta_allowed_mask,strict_interior,boundary_near,payoff_kink_near,maturity_row,downstream_use_status
direct_value_implied_delta,134,1073844,call_T050_s060_r001_q006,train,call,0.5666666666666667,0.39166666666666666,0.02094484363015109,0.13530690378345464,0.11436206015330355,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,135,1074411,call_T050_s060_r001_q006,train,call,0.8333333333333334,0.5,0.30647366522438413,0.27666087307929743,0.029812792145086697,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,136,1087822,call_T050_s060_r005_q003,validation,call,0.6666666666666666,0.075,0.0005883069871636486,0.07894075091276641,0.07835244392560275,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,137,1092684,call_T050_s060_r005_q006,validation,call,0.7666666666666666,0.008333333333333333,6.531550406902023e-06,0.15592280930069802,0.15591627775029113,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,138,1113155,call_T050_s060_r010_q003,train,call,0.8666666666666667,0.95,0.46947826089323685,0.2650228388779428,0.20445542201529404,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,139,1114114,call_T050_s060_r010_q006,train,call,1.3,0.125,0.9633396701640112,1.0822367698413093,0.11889709967729811,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,140,1114345,call_T050_s060_r010_q006,train,call,0.4,0.175,1.6418578823078884e-06,-0.23528929603596183,0.23529093789384414,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,141,1130520,call_T100_s020_r001_q003,train,call,0.6333333333333333,0.2833333333333333,3.7955860451065086e-05,-0.0642494828655947,0.06428743872604577,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,142,1137306,call_T100_s020_r001_q006,train,call,1.8,0.5833333333333334,0.9999999999999998,0.8195471722246832,0.18045282777531657,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,143,1147022,call_T100_s020_r005_q000,test,call,1.7333333333333334,0.45,0.9999897357112758,0.8002609973228862,0.19972873838838956,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,144,1149555,call_T100_s020_r005_q000,test,call,1.6,0.9416666666666667,0.9970762402118888,0.8136963978254992,0.1833798423863896,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,145,1157135,call_T100_s020_r005_q006,train,call,0.5666666666666667,0.4,1.7477464520820368e-05,-0.07863209970624337,0.07864957717076419,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,146,1166089,call_T100_s020_r010_q000,test,call,0.9,0.11666666666666667,0.09447718203938633,0.25851026835956464,0.16403308632017832,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,147,1168239,call_T100_s020_r010_q000,test,call,0.9,0.5333333333333333,0.3865059187980103,0.42734453575826264,0.04083861696025237,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,148,1168450,call_T100_s020_r010_q000,test,call,0.7666666666666666,0.575,0.09867232884286302,0.12936311359071592,0.030690784747852903,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,149,1174986,call_T100_s020_r010_q003,train,call,0.7666666666666666,0.8333333333333334,0.14477498790194337,0.16321141953944174,0.018436431637498363,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,150,1201381,call_T100_s040_r001_q006,train,call,0.5333333333333333,0.9083333333333333,0.05573576644832846,0.1319031942589235,0.07616742781059505,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,151,1209971,call_T100_s040_r005_q000,test,call,1.6333333333333333,0.55,0.9709291820533894,0.9713974131674068,0.00046823111401739226,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,152,1214668,call_T100_s040_r005_q003,train,call,0.5333333333333333,0.4583333333333333,0.016135228637643786,0.11423135135090208,0.0980961227132583,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,153,1216749,call_T100_s040_r005_q003,train,call,1.1,0.8583333333333333,0.6714067811623124,0.7216902093566896,0.050283428194377144,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,154,1217815,call_T100_s040_r005_q006,train,call,0.8,0.058333333333333334,0.013587036907553019,0.09106936278054358,0.07748232587299056,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,155,1218118,call_T100_s040_r005_q006,train,call,0.8666666666666667,0.11666666666666667,0.1608297951871606,0.17292937963699423,0.012099584449833639,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,156,1234968,call_T100_s040_r010_q003,train,call,0.6666666666666666,0.35833333333333334,0.07081810726577414,0.16566549460683694,0.0948473873410628,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,157,1235259,call_T100_s040_r010_q003,train,call,1.7666666666666666,0.4083333333333333,0.9810666730617484,0.8304556326230729,0.15061104043867557,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,158,1238809,call_T100_s040_r010_q006,train,call,1.1333333333333333,0.09166666666666666,0.8645873714013124,0.7992850051404131,0.06530236626089925,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,159,1241229,call_T100_s040_r010_q006,train,call,1.5333333333333332,0.5583333333333333,0.9290948684953737,1.0077135334617209,0.07861866496634717,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,160,1253129,call_T100_s060_r001_q000,test,call,1.1666666666666667,0.85,0.7157795843528836,0.924148575844536,0.20836899149165244,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,161,1257919,call_T100_s060_r001_q003,train,call,1.7333333333333334,0.7666666666666666,0.9013903193105083,0.7240587641642615,0.17733155514624677,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,162,1259981,call_T100_s060_r001_q006,train,call,1.6666666666666667,0.15833333333333333,0.9999999999999998,0.8954285082936205,0.10457149170637925,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,163,1263303,call_T100_s060_r001_q006,train,call,0.6,0.8083333333333333,0.21911766042495948,0.20053234334414838,0.018585317080811098,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,164,1277299,call_T100_s060_r005_q003,train,call,1.3,0.49166666666666664,0.7946908425798016,0.9217742153907026,0.12708337281090099,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,165,1279538,call_T100_s060_r005_q003,train,call,1.4,0.9249999999999999,0.8007939106446821,0.7811400269645751,0.01965388368010701,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,166,1284408,call_T100_s060_r005_q006,train,call,1.7666666666666666,0.8583333333333333,0.897652684410794,0.9670795772210592,0.06942689281026515,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,167,1288516,call_T100_s060_r005_q010,stress_holdout,call,1.1,0.65,0.6329613283650763,0.5388665384889677,0.09409478987610864,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,168,1291327,call_T100_s060_r010_q000,test,call,1.6333333333333333,0.18333333333333332,0.9825172429142198,0.7090883630209955,0.2734288798932243,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,169,1297230,call_T100_s060_r010_q003,train,call,0.6,0.325,0.10382976457891434,0.08090087416478585,0.02292889041412849,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,170,1300302,call_T100_s060_r010_q003,train,call,1.2333333333333334,0.9166666666666666,0.7569795788295186,0.7886538930942347,0.03167431426471612,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,171,1302846,call_T100_s060_r010_q006,train,call,1.4666666666666666,0.4,0.8772245630226272,0.9119102735478521,0.034685710525224955,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,172,1312426,call_T200_s020_r001_q000,test,call,1.1666666666666667,0.24166666666666667,0.8873005668923727,1.182406943663989,0.29510637677161633,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,173,1322717,call_T200_s020_r001_q006,train,call,1.6333333333333333,0.21666666666666667,0.9999999999999998,0.8288389401016089,0.17116105989839092,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,174,1332726,call_T200_s020_r005_q000,test,call,1.3,0.14166666666666666,0.9956284307500294,0.8470964853924382,0.14853194535759118,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,175,1352256,call_T200_s020_r005_q010,train,call,1.5666666666666667,0.9,1.000000000000003,0.8871832850194835,0.1128167149805196,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,176,1363965,call_T200_s020_r010_q006,train,call,0.5666666666666667,0.15,4.061569715092187e-06,0.019025273518089483,0.019021211948374393,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,177,1373145,call_T200_s020_r010_q010,train,call,1.2666666666666666,0.9166666666666666,0.8494754914744249,0.8296259325546956,0.019849558919729282,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,178,1379312,call_T200_s040_r001_q003,train,call,0.43333333333333335,0.1,8.752439483372458e-06,-0.16835157174473706,0.16836032418422042,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,179,1385034,call_T200_s040_r001_q006,train,call,0.5333333333333333,0.2,0.00774326377595591,-0.0022840682335664043,0.010027332009522313,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,180,1395697,call_T200_s040_r005_q000,test,call,0.5,0.25,0.013849574007307925,-0.07452814528967042,0.08837771929697834,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,181,1407556,call_T200_s040_r005_q006,train,call,1.6333333333333333,0.525,0.9294091988776149,0.9846989781059664,0.05528977922835154,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,182,1414027,call_T200_s040_r005_q010,train,call,0.9,0.775,0.43085254629563313,0.39433019079339426,0.03652235550223887,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,183,1420874,call_T200_s040_r010_q003,test,call,1.2333333333333334,0.08333333333333333,0.9199355071203673,1.085654122891898,0.1657186157715308,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,184,1425078,call_T200_s040_r010_q003,test,call,0.9,0.9,0.5878749028602869,0.49629136926877065,0.09158353359151622,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,185,1429031,call_T200_s040_r010_q006,test,call,0.8,0.6583333333333333,0.41150314611169125,0.27931290680076515,0.1321902393109261,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,186,1431595,call_T200_s040_r010_q010,test,call,1.7,0.14166666666666666,0.9999999999999998,0.8179859593218929,0.1820140406781069,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,187,1435920,call_T200_s040_r010_q010,test,call,1.1,0.9833333333333333,0.615446352764838,0.7279148297452283,0.11246847698039031,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,188,1439212,call_T200_s060_r001_q000,test,call,0.4666666666666667,0.6166666666666667,0.2140411390842355,0.12656671679578788,0.08747442228844762,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,189,1443123,call_T200_s060_r001_q003,train,call,0.4,0.36666666666666664,0.059215071506623244,-0.12242233202947746,0.1816374035361007,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,190,1443901,call_T200_s060_r001_q003,train,call,0.5333333333333333,0.5166666666666666,0.21849682676737342,0.22929390796111424,0.010797081193740815,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,191,1445128,call_T200_s060_r001_q003,train,call,1.3,0.75,0.7404492684099621,0.6672051124695279,0.07324415594043421,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,192,1450077,call_T200_s060_r001_q006,train,call,1.4333333333333333,0.7,0.7734248881357214,0.7316607542197713,0.04176413391595013,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,193,1450186,call_T200_s060_r001_q006,train,call,0.7666666666666666,0.725,0.43796765611914373,0.37680171304908006,0.06116594307006368,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,194,1452528,call_T200_s060_r001_q010,stress_holdout,call,1.4333333333333333,0.16666666666666666,0.8989286841136979,0.849095746400091,0.04983293771360686,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,195,1453213,call_T200_s060_r001_q010,stress_holdout,call,1.3333333333333333,0.3,0.7855197879034109,0.6931944526247963,0.09232533527861464,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,196,1456066,call_T200_s060_r001_q010,stress_holdout,call,0.4,0.8583333333333333,0.1491765679693251,-0.026854681963255855,0.17603124993258096,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,197,1467317,call_T200_s060_r005_q006,train,call,1.3333333333333333,0.008333333333333333,0.9999999999999998,0.8449739299584526,0.15502607004154723,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,198,1476756,call_T200_s060_r005_q010,stress_holdout,call,0.6333333333333333,0.8333333333333334,0.34216641352716404,0.3564514017811077,0.014284988253943642,True,True,False,False,False,stage5_delta_diagnostic_only
direct_value_implied_delta,199,1485750,call_T200_s060_r010_q003,train,call,0.8666666666666667,0.5583333333333333,0.565783299706634,0.41988599638239527,0.14589730332423873,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,0,1320,put_T025_s020_r001_q000,train,put,1.4,0.25,-1.3475064828672746e-08,-0.002852154120950379,0.0028521406458855503,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,1,20544,put_T025_s020_r001_q010,train,put,1.5,0.95,-6.509725909687902e-05,-0.014973258587621933,0.014908161328525054,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,2,28145,put_T025_s020_r005_q003,train,put,1.1666666666666667,0.4083333333333333,-0.008414037651059464,-0.01897223509761693,0.010558197446557465,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,3,40159,put_T025_s020_r005_q010,train,put,1.7333333333333334,0.7166666666666667,-2.2640397058705706e-09,-0.0027801485379117816,0.002780146273872076,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,4,48999,put_T025_s020_r010_q003,train,put,1.1333333333333333,0.4166666666666667,-0.020790680761656223,-0.01784749305550302,0.0029431877061532018,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,5,65159,put_T025_s040_r001_q000,train,put,0.8666666666666667,0.525,-0.8200238398314071,-0.8964684686451582,0.07644462881375103,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,6,85034,put_T025_s040_r005_q000,train,put,1.1666666666666667,0.3416666666666667,-0.0793771163622876,-0.035175249504192554,0.044201866858095046,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,7,87839,put_T025_s040_r005_q000,train,put,1.5,0.8833333333333333,-0.010636303452900018,-0.021154057434138646,0.010517753981238628,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,8,91297,put_T025_s040_r005_q003,train,put,0.6666666666666666,0.55,-0.9999999999999998,-0.9772803313712056,0.022719668628794154,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,9,109607,put_T025_s040_r010_q003,train,put,0.4,0.06666666666666667,-0.9999999999999998,-0.9997335522027011,0.0002664477972986745,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,10,119978,put_T025_s040_r010_q010,train,put,0.6666666666666666,0.058333333333333334,-0.9999999999999998,-0.9974506794998595,0.0025493205001402286,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,11,120773,put_T025_s040_r010_q010,train,put,1.3666666666666667,0.20833333333333334,-0.0003964855206378655,-0.01248877809830234,0.012092292577664473,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,12,140123,put_T025_s060_r001_q006,train,put,1.3666666666666667,0.9333333333333333,-0.11687553729937503,-0.12412846927145438,0.007252931972079352,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,13,159479,put_T025_s060_r005_q006,train,put,1.5666666666666667,0.65,-0.024237771322808216,-0.03853653648491643,0.014298765162108214,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,14,159990,put_T025_s060_r005_q006,train,put,1.4,0.75,-0.07730783564209263,-0.09158159011120903,0.014273754469116398,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,15,161033,put_T025_s060_r005_q006,train,put,1.7666666666666666,0.95,-0.018344760495746484,-0.031401292582016106,0.013056532086269623,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,16,171292,put_T025_s060_r010_q000,train,put,1.1666666666666667,0.9249999999999999,-0.2286309392953567,-0.16868697062747243,0.05994396866788426,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,17,173887,put_T025_s060_r010_q003,train,put,1.6666666666666667,0.4166666666666667,-0.002855264767967755,-0.014614264839026012,0.011759000071058257,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,18,174981,put_T025_s060_r010_q003,train,put,0.8666666666666667,0.6333333333333333,-0.6809913199941692,-0.642024019647821,0.03896730034634821,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,19,175333,put_T025_s060_r010_q003,train,put,1.1333333333333333,0.7,-0.2522534768904923,-0.2107012884905069,0.041552188399985424,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,20,179168,put_T025_s060_r010_q006,train,put,1.4,0.43333333333333335,-0.03402528424201539,-0.05037556228022627,0.01635027803821088,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,21,179215,put_T025_s060_r010_q006,train,put,1.5333333333333332,0.44166666666666665,-0.011798380326780728,-0.029547266677633816,0.017748886350853088,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,22,183691,put_T025_s060_r010_q010,stress_holdout,put,1.6666666666666667,0.3,-0.0007615944027094071,-0.010918055703991458,0.010156461301282052,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,23,195043,put_T050_s020_r001_q003,train,put,1.6666666666666667,0.48333333333333334,-4.268705585220787e-07,-0.0023256983457132963,0.0023252714751547743,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,24,199285,put_T050_s020_r001_q006,train,put,1.1666666666666667,0.3,-0.028534225244484856,-0.023218666191878734,0.005315559052606122,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,25,215129,put_T050_s020_r005_q003,validation,put,0.4,0.35,-0.9999999999999998,-0.9993263555764261,0.0006736444235736494,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,26,221059,put_T050_s020_r005_q006,validation,put,1.7,0.48333333333333334,-1.4734321306118212e-07,-0.0025473208961223483,0.002547173552909287,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,27,230097,put_T050_s020_r010_q000,train,put,0.5333333333333333,0.225,-0.9999999999999998,-0.9987877483564693,0.0012122516435304487,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,28,230769,put_T050_s020_r010_q000,train,put,1.4333333333333333,0.35,-7.440957028163745e-06,-0.00706938692303624,0.0070619459660080765,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,29,239205,put_T050_s020_r010_q003,train,put,1.7,0.975,-2.4604028075221395e-05,-0.004442990017026769,0.004418385988951548,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,30,269505,put_T050_s040_r001_q010,train,put,1.2,0.8,-0.2310067860762997,-0.21406290589392654,0.016943880182373167,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,31,276224,put_T050_s040_r005_q003,validation,put,1.5666666666666667,0.08333333333333333,-2.267228679968535e-07,-0.003171951645168425,0.003171724922300428,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,32,277565,put_T050_s040_r005_q003,validation,put,0.4,0.35,-0.9999999999999998,-0.9984005628838962,0.0015994371161035525,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,33,289790,put_T050_s040_r005_q010,validation,put,0.8333333333333334,0.7,-0.7400779942266031,-0.6774755955841422,0.06260239864246098,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,34,294029,put_T050_s040_r010_q000,train,put,1.6666666666666667,0.5083333333333333,-0.002983416757217366,-0.008723953216138683,0.005740536458921317,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,35,295037,put_T050_s040_r010_q000,train,put,0.8666666666666667,0.7083333333333334,-0.6947889690785384,-0.7867601204441439,0.09197115136560552,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,36,299380,put_T050_s040_r010_q003,train,put,0.8666666666666667,0.5416666666666666,-0.7249866704871495,-0.8071550068261037,0.08216833633895426,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,37,305335,put_T050_s040_r010_q006,train,put,1.5666666666666667,0.6833333333333333,-0.017910332229269143,-0.019692713481254846,0.0017823812519857027,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,38,305887,put_T050_s040_r010_q006,train,put,1.3333333333333333,0.7916666666666666,-0.09061841637647138,-0.07052043208841056,0.02009798428806081,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,39,314191,put_T050_s060_r001_q000,train,put,1.5,0.3833333333333333,-0.046326811548150396,-0.04668967641072443,0.00036286486257403744,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,40,319051,put_T050_s060_r001_q003,train,put,1.5333333333333332,0.31666666666666665,-0.028885603885411365,-0.033438321622796474,0.004552717737385109,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,41,321859,put_T050_s060_r001_q003,train,put,0.5333333333333333,0.8666666666666667,-0.9098092887498536,-0.928780901474091,0.01897161272423742,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,42,327487,put_T050_s060_r001_q006,train,put,1.8,0.9416666666666667,-0.05587310925185959,-0.052082395399967014,0.0037907138518925784,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,43,331154,put_T050_s060_r001_q010,stress_holdout,put,0.7666666666666666,0.65,-0.7313176675740385,-0.7198379701064229,0.011479697467615568,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,44,332045,put_T050_s060_r001_q010,stress_holdout,put,1.8,0.8166666666666667,-0.049606396292055766,-0.050864432635935854,0.0012580363438800882,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,45,332441,put_T050_s060_r001_q010,stress_holdout,put,0.6666666666666666,0.9,-0.7818017928615267,-0.7145305863458081,0.0672712065157186,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,46,345428,put_T050_s060_r005_q006,validation,put,0.7,0.39166666666666666,-0.8842207927259732,-0.895382556938459,0.011161764212485825,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,47,346434,put_T050_s060_r005_q006,validation,put,1.2666666666666666,0.5833333333333334,-0.18574321279012956,-0.21421935172139614,0.028476138931266576,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,48,356851,put_T050_s060_r010_q000,train,put,1.6333333333333333,0.5833333333333334,-0.0392281299025828,-0.03400913880220859,0.005218991100374208,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,49,357227,put_T050_s060_r010_q000,train,put,1.2666666666666666,0.6583333333333333,-0.17409730214290947,-0.19438071367919763,0.020283411536288154,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,50,372146,put_T050_s060_r010_q010,stress_holdout,put,1.2,0.525,-0.2228605488786796,-0.2289873476647327,0.0061267987860531,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,51,376295,put_T100_s020_r001_q000,train,put,0.4666666666666667,0.325,-0.9999999999999998,-0.9968764630994961,0.0031235369005037095,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,52,377312,put_T100_s020_r001_q000,train,put,1.4,0.5166666666666666,-0.007453821278758158,-0.019012780884374386,0.011558959605616228,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,53,379212,put_T100_s020_r001_q000,train,put,1.6666666666666667,0.8833333333333333,-0.0022049027286854144,-0.009345331534359054,0.00714042880567364,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,54,390876,put_T100_s020_r001_q010,train,put,0.6,0.125,-0.9875777925828425,-0.9915891884253423,0.004011395842499765,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,55,399495,put_T100_s020_r005_q000,train,put,1.2333333333333334,0.7833333333333333,-0.07102033211578503,-0.06497333102595484,0.006047001089830181,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,56,423316,put_T100_s020_r010_q003,train,put,1.2,0.35833333333333334,-0.037926494927843946,-0.029996925001195288,0.007929569926648658,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,57,428369,put_T100_s020_r010_q006,train,put,0.5,0.3333333333333333,-0.9999999999999998,-0.997047242269308,0.002952757730691813,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,58,450039,put_T100_s040_r001_q006,train,put,0.43333333333333335,0.5,-0.9684103505743469,-0.9877467745061244,0.01933642393177748,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,59,484169,put_T100_s040_r010_q003,train,put,1.4666666666666666,0.05,-2.1452710894698652e-05,-0.009714116162662552,0.009692663451767853,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,60,492233,put_T100_s040_r010_q006,train,put,0.8,0.6083333333333333,-0.7209055107585527,-0.6511685312034924,0.06973697955506031,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,61,492983,put_T100_s040_r010_q006,train,put,1.4333333333333333,0.75,-0.09528475294536395,-0.08911780913869811,0.006166943806665839,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,62,494463,put_T100_s040_r010_q010,train,put,0.6,0.03333333333333333,-0.9999999999999998,-0.9957861298500573,0.004213870149942456,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,63,496493,put_T100_s040_r010_q010,train,put,0.9,0.425,-0.5962312102733539,-0.5118007877530846,0.08443042252026933,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,64,510075,put_T100_s060_r001_q006,train,put,0.7,0.03333333333333333,-0.9968410751041477,-0.9649902597943422,0.03185081530980549,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,65,524664,put_T100_s060_r005_q000,train,put,1.1,0.8416666666666667,-0.309151387273921,-0.34572720184132805,0.03657581456740705,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,66,528353,put_T100_s060_r005_q003,train,put,0.8,0.55,-0.6041774135026894,-0.5553261410235493,0.04885127247914012,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,67,533726,put_T100_s060_r005_q006,train,put,0.7333333333333333,0.5833333333333334,-0.6652524179247954,-0.6399795389911832,0.025272878933612186,True,True,False,False,False,stage5_delta_diagnostic_only
